TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,Continent,Region,Country,CityName,Attraction,AttractionAddress,AttractionTypeId,AttractionType,VisitModeName
41747,41242,2017,10,4,650,5,2,8,51,1786,America,Northern America,United States,Saint Augustine Beach,Sanur Beach,Sanur,13,Beaches,Friends
41753,68444,2017,10,5,650,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sanur Beach,Sanur,13,Beaches,Solo
41794,56945,2017,9,4,650,5,2,8,51,698,America,Northern America,United States,Austin,Sanur Beach,Sanur,13,Beaches,Friends
41808,41213,2017,9,2,650,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Couples
41812,76498,2017,8,2,650,4,2,8,51,1451,America,Northern America,United States,Miami,Sanur Beach,Sanur,13,Beaches,Couples
41867,49184,2017,7,3,650,4,5,21,163,1699,Europe,Western Europe,United Kingdom,Plymouth,Sanur Beach,Sanur,13,Beaches,Family
41889,69531,2017,8,2,650,3,5,21,163,337,Europe,Western Europe,United Kingdom,Cambridge,Sanur Beach,Sanur,13,Beaches,Couples
41893,82639,2017,8,2,650,4,2,9,52,2160,America,South America,Argentina,Veinticinco de Mayo,Sanur Beach,Sanur,13,Beaches,Couples
41897,13583,2017,8,3,650,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Family
41995,47775,2017,6,3,650,5,2,8,51,1028,America,Northern America,United States,Fairfax,Sanur Beach,Sanur,13,Beaches,Family
41999,32277,2017,6,2,650,4,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester,Sanur Beach,Sanur,13,Beaches,Couples
42019,18119,2017,5,3,650,4,2,8,48,339,America,Northern America,Canada,Canada,Sanur Beach,Sanur,13,Beaches,Family
42028,81068,2017,6,2,650,3,2,8,51,1451,America,Northern America,United States,Miami,Sanur Beach,Sanur,13,Beaches,Couples
42078,38906,2017,5,2,650,4,2,8,51,1558,America,Northern America,United States,Newton,Sanur Beach,Sanur,13,Beaches,Couples
42084,23186,2017,5,2,650,5,2,8,51,1451,America,Northern America,United States,Miami,Sanur Beach,Sanur,13,Beaches,Couples
42091,82891,2017,4,3,650,5,2,8,51,1376,America,Northern America,United States,Los Angeles,Sanur Beach,Sanur,13,Beaches,Family
42145,48884,2017,4,2,650,4,3,11,69,2282,Asia,East Asia,China,Hong Kong,Sanur Beach,Sanur,13,Beaches,Couples
42185,20315,2017,4,3,650,5,2,8,51,767,America,Northern America,United States,Boulder,Sanur Beach,Sanur,13,Beaches,Family
42195,52761,2017,4,5,650,3,2,8,48,335,America,Northern America,Canada,Calgary,Sanur Beach,Sanur,13,Beaches,Solo
42203,49746,2017,3,2,650,1,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sanur Beach,Sanur,13,Beaches,Couples
42259,60697,2017,3,4,650,2,4,15,109,1836,Australia & Oceania,Australia,Australia,Scarborough,Sanur Beach,Sanur,13,Beaches,Friends
42299,56710,2017,2,2,650,5,2,8,51,828,America,Northern America,United States,Castle Rock,Sanur Beach,Sanur,13,Beaches,Couples
42330,28255,2017,2,2,650,5,2,8,48,335,America,Northern America,Canada,Calgary,Sanur Beach,Sanur,13,Beaches,Couples
42337,37282,2017,2,4,650,4,5,21,163,1401,Europe,Western Europe,United Kingdom,Mansfield,Sanur Beach,Sanur,13,Beaches,Friends
42349,69339,2017,2,2,650,5,2,8,51,1234,America,Northern America,United States,Isle of Palms,Sanur Beach,Sanur,13,Beaches,Couples
42437,40305,2017,1,2,650,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Couples
42619,85237,2016,10,3,650,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sanur Beach,Sanur,13,Beaches,Family
42624,52075,2016,10,2,650,3,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sanur Beach,Sanur,13,Beaches,Couples
42734,69415,2016,8,2,650,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sanur Beach,Sanur,13,Beaches,Couples
42770,25120,2016,8,2,650,3,2,8,51,772,America,Northern America,United States,Branson,Sanur Beach,Sanur,13,Beaches,Couples
42867,66828,2016,7,4,650,5,2,8,51,1618,America,Northern America,United States,Old Saybrook,Sanur Beach,Sanur,13,Beaches,Friends
42874,22986,2016,7,3,650,5,1,4,22,116,Africa,Southern Africa,South Africa,Durbanville,Sanur Beach,Sanur,13,Beaches,Family
42878,41594,2016,7,5,650,3,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Solo
42957,74017,2016,5,2,650,5,4,15,109,1640,Australia & Oceania,Australia,Australia,Palm Beach,Sanur Beach,Sanur,13,Beaches,Couples
42958,54593,2016,6,2,650,3,2,8,51,869,America,Northern America,United States,Clarks Summit,Sanur Beach,Sanur,13,Beaches,Couples
42994,50487,2016,5,2,650,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sanur Beach,Sanur,13,Beaches,Couples
43026,41242,2016,5,3,650,4,2,8,51,1786,America,Northern America,United States,Saint Augustine Beach,Sanur Beach,Sanur,13,Beaches,Family
43058,64460,2016,5,2,650,4,2,8,51,2136,America,Northern America,United States,Wyncote,Sanur Beach,Sanur,13,Beaches,Couples
43137,40305,2016,4,5,650,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Solo
43230,18840,2016,2,2,650,4,2,8,48,468,America,Northern America,Canada,Ottawa,Sanur Beach,Sanur,13,Beaches,Couples
43233,41480,2016,3,2,650,4,2,8,51,1806,America,Northern America,United States,San Francisco,Sanur Beach,Sanur,13,Beaches,Couples
43246,36823,2016,3,2,650,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Couples
43292,82473,2016,2,4,650,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Friends
43332,63116,2016,1,2,650,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Couples
43337,32125,2016,1,3,650,5,4,15,109,539,Australia & Oceania,Australia,Australia,Thornbury,Sanur Beach,Sanur,13,Beaches,Family
43399,72599,2016,1,5,650,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sanur Beach,Sanur,13,Beaches,Solo
43405,74499,2015,12,3,650,3,5,21,163,780,Europe,Western Europe,United Kingdom,Brighton,Sanur Beach,Sanur,13,Beaches,Family
43474,44190,2015,12,5,650,4,2,8,48,545,America,Northern America,Canada,Toronto,Sanur Beach,Sanur,13,Beaches,Solo
43595,56915,2015,10,2,650,1,2,8,48,468,America,Northern America,Canada,Ottawa,Sanur Beach,Sanur,13,Beaches,Couples
43614,63505,2015,9,2,650,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sanur Beach,Sanur,13,Beaches,Couples
43693,77218,2015,5,2,650,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Couples
43704,86127,2015,8,2,650,3,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Couples
43706,38626,2015,8,3,650,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Family
43716,37600,2015,8,4,650,4,2,8,51,1349,America,Northern America,United States,Little Rock,Sanur Beach,Sanur,13,Beaches,Friends
43717,67958,2015,8,2,650,2,5,21,160,1229,Europe,Western Europe,Ireland,Ireland,Sanur Beach,Sanur,13,Beaches,Couples
43743,51868,2015,8,3,650,1,2,8,51,785,America,Northern America,United States,Brooklyn,Sanur Beach,Sanur,13,Beaches,Family
43772,70504,2015,8,2,650,4,2,8,51,1552,America,Northern America,United States,New York City,Sanur Beach,Sanur,13,Beaches,Couples
43797,24534,2015,7,2,650,3,5,17,121,2043,Europe,Central Europe,Austria,Vienna,Sanur Beach,Sanur,13,Beaches,Couples
43882,52984,2015,6,3,650,5,4,15,109,26,Australia & Oceania,Australia,Australia,Victoria,Sanur Beach,Sanur,13,Beaches,Family
43910,52113,2015,5,3,650,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Family
43941,38917,2015,5,5,650,4,5,17,121,2043,Europe,Central Europe,Austria,Vienna,Sanur Beach,Sanur,13,Beaches,Solo
44005,29419,2014,9,4,650,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sanur Beach,Sanur,13,Beaches,Friends
44073,47236,2014,11,2,650,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sanur Beach,Sanur,13,Beaches,Couples
44182,41277,2013,9,2,650,3,2,8,51,1199,America,Northern America,United States,Horseheads,Sanur Beach,Sanur,13,Beaches,Couples
44191,39577,2013,9,2,650,4,3,11,70,2282,Asia,East Asia,Hong Kong,Hong Kong,Sanur Beach,Sanur,13,Beaches,Couples
44205,85984,2013,8,2,650,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sanur Beach,Sanur,13,Beaches,Couples
44240,61933,2013,7,3,650,4,2,8,51,668,America,Northern America,United States,Anaheim,Sanur Beach,Sanur,13,Beaches,Family
44249,31507,2013,6,2,650,3,2,6,34,232,America,Caribbean,Curacao,Cura̤ao,Sanur Beach,Sanur,13,Beaches,Couples
44296,60144,2013,3,2,650,5,5,21,163,1011,Europe,Western Europe,United Kingdom,England,Sanur Beach,Sanur,13,Beaches,Couples
44302,82621,2013,3,2,650,2,2,8,51,859,America,Northern America,United States,Chicago,Sanur Beach,Sanur,13,Beaches,Couples
44315,50160,2013,3,2,650,4,2,8,48,464,America,Northern America,Canada,Ontario,Sanur Beach,Sanur,13,Beaches,Couples
44340,59562,2013,2,2,650,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sanur Beach,Sanur,13,Beaches,Couples
44345,52888,2013,1,3,650,4,2,8,48,545,America,Northern America,Canada,Toronto,Sanur Beach,Sanur,13,Beaches,Family
47173,55412,2015,1,2,824,4,2,8,51,698,America,Northern America,United States,Austin,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
47238,73677,2019,10,4,824,4,4,16,115,390,Australia & Oceania,Oceania,New Zealand,Hamilton,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
47255,38101,2018,12,3,824,5,2,8,51,496,America,Northern America,United States,Richmond,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
47270,19221,2019,4,3,824,5,5,21,163,1870,Europe,Western Europe,United Kingdom,Shrewsbury,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
47277,78448,2019,3,3,824,4,2,8,51,1646,America,Northern America,United States,Palo Alto,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
47285,54009,2019,2,4,824,2,3,14,105,1399,Asia,South East Asia,Philippines,Manila,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
47290,28395,2019,2,3,824,2,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
47369,38906,2017,5,2,824,4,2,8,51,1558,America,Northern America,United States,Newton,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
47384,71347,2017,1,5,824,4,2,8,51,1376,America,Northern America,United States,Los Angeles,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Solo
47402,54600,2016,8,2,824,4,2,8,51,2045,America,Northern America,United States,Virginia,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
47562,22593,2022,6,2,824,4,3,11,69,2282,Asia,East Asia,China,Hong Kong,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
47612,74142,2019,7,5,824,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Solo
47625,69745,2019,4,4,824,5,2,8,48,545,America,Northern America,Canada,Toronto,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
47661,34275,2019,1,2,824,5,4,15,109,161,Australia & Oceania,Australia,Australia,Newcastle,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
47663,78071,2019,1,2,824,5,3,11,69,2267,Asia,East Asia,China,Changsha,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
47664,56690,2019,1,2,824,1,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
47670,18739,2019,1,2,824,4,5,18,138,693,Europe,Eastern Europe,Georgia,Atlanta,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
47688,85124,2018,6,4,824,4,2,8,51,1552,America,Northern America,United States,New York City,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
47692,28354,2018,10,5,824,4,2,9,54,2191,America,South America,Brazil,Niteroi,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Solo
47743,64308,2018,7,3,824,3,1,4,22,175,Africa,Southern Africa,South Africa,Pretoria,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
47773,79639,2018,4,2,824,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
47837,72016,2017,9,5,824,3,5,21,163,426,Europe,Western Europe,United Kingdom,London,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Solo
47942,66776,2017,4,2,824,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
47987,79762,2016,11,5,824,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Solo
47994,55096,2016,11,4,824,5,2,8,51,1919,America,Northern America,United States,Spring,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
48040,50746,2016,7,3,824,3,2,8,51,1368,America,Northern America,United States,Long Island City,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
48072,38600,2016,5,3,824,5,2,8,51,1806,America,Northern America,United States,San Francisco,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
48135,84740,2015,12,3,824,5,2,8,51,1832,America,Northern America,United States,Saratoga,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
48161,67289,2015,11,2,824,5,2,8,51,927,America,Northern America,United States,Cupertino,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48186,44015,2015,6,2,824,2,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48258,18178,2015,7,3,824,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
48328,20213,2015,1,4,824,5,2,8,48,371,America,Northern America,Canada,Edmonton,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
48366,25804,2014,9,2,824,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48372,73869,2014,8,2,824,3,2,8,51,394,America,Northern America,United States,Houston,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48399,65228,2014,7,2,824,4,3,11,69,2282,Asia,East Asia,China,Hong Kong,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48431,54895,2014,3,2,824,2,5,21,162,667,Europe,Western Europe,Netherlands,Amsterdam,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48544,76940,2017,8,3,824,3,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
48655,58614,2017,6,2,824,4,2,8,48,554,America,Northern America,Canada,Vancouver,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48677,37600,2017,5,2,824,2,2,8,51,1349,America,Northern America,United States,Little Rock,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48734,53820,2017,5,2,824,3,2,8,51,394,America,Northern America,United States,Houston,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48741,36767,2017,5,2,824,4,2,8,51,1642,America,Northern America,United States,Palm Desert,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48780,32684,2017,4,4,824,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
48826,86701,2017,4,3,824,4,2,8,51,698,America,Northern America,United States,Austin,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
48856,38878,2017,3,2,824,5,3,14,105,1399,Asia,South East Asia,Philippines,Manila,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48876,51962,2017,3,3,824,4,2,8,51,799,America,Northern America,United States,California,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
48905,49745,2017,3,2,824,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
48938,82648,2017,2,3,824,3,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
48986,55708,2017,1,4,824,3,2,9,58,2245,America,South America,Peru,Aguas Calientes,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
49033,40945,2016,12,3,824,5,2,8,51,394,America,Northern America,United States,Houston,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
49087,19264,2016,12,4,824,5,2,8,51,929,America,Northern America,United States,Dallas,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
49255,58186,2016,9,2,824,5,2,8,51,1549,America,Northern America,United States,New Smyrna Beach,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
49288,30653,2016,9,2,824,4,2,8,51,1552,America,Northern America,United States,New York City,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
49364,14636,2016,8,3,824,4,2,8,51,903,America,Northern America,United States,Coral Gables,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
49379,18626,2016,7,3,824,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
49456,13982,2016,8,2,824,5,5,21,158,721,Europe,Western Europe,Belgium,Belgium,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
49500,28799,2016,7,4,824,2,5,21,163,640,Europe,Western Europe,United Kingdom,Aberdeen,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
49520,46674,2016,7,4,824,1,5,21,162,667,Europe,Western Europe,Netherlands,Amsterdam,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
49563,47618,2016,5,4,824,5,2,8,51,876,America,Northern America,United States,Cleveland,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
49665,54460,2016,5,2,824,3,2,9,52,2149,America,South America,Argentina,Buenos Aires,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
49735,86701,2017,4,3,824,4,2,8,51,698,America,Northern America,United States,Austin,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
49759,82648,2017,2,3,824,3,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
49785,19264,2016,12,4,824,5,2,8,51,929,America,Northern America,United States,Dallas,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
49912,62652,2016,5,2,824,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
49964,60589,2016,4,2,824,5,2,8,51,750,America,Northern America,United States,Blowing Rock,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50024,87357,2016,3,2,824,5,5,21,163,1743,Europe,Western Europe,United Kingdom,Reading,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50081,62011,2016,3,2,824,5,2,9,52,2149,America,South America,Argentina,Buenos Aires,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50089,41983,2016,3,5,824,5,2,8,51,279,America,Northern America,United States,San Jose,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Solo
50097,28270,2016,2,2,824,4,2,8,48,554,America,Northern America,Canada,Vancouver,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50111,82473,2016,2,4,824,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
50130,55274,2015,8,2,824,4,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50198,54587,2016,1,4,824,4,2,8,48,306,America,Northern America,Canada,Alberta,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
50207,64371,2016,1,3,824,3,4,15,109,935,Australia & Oceania,Australia,Australia,Darwin,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
50239,56244,2016,1,2,824,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50284,31876,2016,1,2,824,3,5,21,163,426,Europe,Western Europe,United Kingdom,London,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50335,13787,2015,12,2,824,5,2,9,54,2168,America,South America,Brazil,Belo Horizonte,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50399,48459,2015,10,5,824,5,1,3,14,58,Africa,North Africa,Egypt,Hurghada,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Solo
50522,70055,2014,12,2,824,5,2,8,51,1847,America,Northern America,United States,Seattle,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50569,47733,2015,10,5,824,5,3,11,70,2282,Asia,East Asia,Hong Kong,Hong Kong,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Solo
50597,65939,2015,10,2,824,4,5,21,163,780,Europe,Western Europe,United Kingdom,Brighton,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50623,56915,2015,10,2,824,5,2,8,48,468,America,Northern America,Canada,Ottawa,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50634,73118,2015,10,4,824,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
50655,56106,2015,9,4,824,3,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Friends
50674,56637,2015,9,2,824,4,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Couples
50698,61321,2015,9,3,824,3,2,9,58,2247,America,South America,Peru,Lima,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",76,Religious Sites,Family
