UserId,ContinentId,RegionId,CountryId,CityId
40869,4,15,109,1434
40871,4,15,109,3915
40872,4,16,115,5487
40874,2,8,51,1133
40876,4,15,109,535
40877,2,8,51,1133
40880,4,15,109,4940
40881,5,21,163,426
40882,4,15,109,4325
40884,5,21,163,8712
40885,5,17,125,5824
40887,3,14,105,3501
40889,4,15,109,3965
40890,4,15,109,3687
40892,4,15,109,3973
40893,3,14,106,3551
40894,4,15,109,535
40895,3,14,106,3551
40896,2,8,48,545
40898,3,14,101,3225
40900,5,21,163,1699
40906,5,21,163,9030
40909,5,21,163,426
40911,4,15,109,4940
40912,5,21,163,1149
40914,4,15,109,1434
40918,4,15,109,3915
40923,5,17,130,6094
40924,2,8,48,335
40926,3,11,73,2445
40928,4,15,109,4813
40929,4,15,109,3915
40936,2,9,56,2230
40937,5,21,163,4574
40939,3,13,93,2819
40942,5,21,163,9109
40945,2,8,51,394
40946,3,13,93,2708
40949,3,13,93,2710
40954,3,13,93,2835
40963,2,8,51,1847
40969,2,8,48,441
40975,2,8,51,1133
40976,2,8,51,900
40986,3,13,93,2835
40987,3,13,93,2745
40988,3,13,93,2835
40991,3,14,103,3350
40992,5,20,157,293
40994,5,21,163,8667
40997,3,14,101,3098
41000,3,14,101,3098
41001,3,14,107,3612
41002,4,15,109,314
41003,3,13,93,2783
41012,2,8,51,1804
41014,5,21,163,8686
41017,4,15,109,3696
41018,4,15,109,535
41024,5,17,130,6117
41025,5,21,163,8773
41026,1,4,22,107
41030,5,21,163,780
41032,5,20,157,7116
41040,3,12,89,2623
41046,5,19,144,6587
41048,5,17,130,6086
41049,3,14,101,3098
41050,4,15,109,532
41054,3,14,101,3013
41060,4,16,115,5572
41063,4,15,109,1434
41065,5,17,135,6213
41067,4,15,109,314
41068,5,21,162,7696
41071,3,11,71,2385
41074,2,8,51,785
41075,2,8,51,1133
41077,4,15,109,5459
41079,5,21,163,5097
41084,5,21,163,8014
41086,4,15,109,3687
41087,5,21,163,781
41089,5,21,163,8253
41091,5,20,151,6802
41095,5,21,163,1396
41104,3,14,101,3098
41105,3,14,101,3017
41106,4,15,109,3687
41107,5,17,121,2043
41109,3,13,93,2708
41110,4,15,109,4940
41111,3,11,69,2298
41118,3,11,74,2471
41119,3,14,101,3098
41121,2,8,51,1133
41122,1,2,9,31
41124,3,14,105,3477
41126,5,19,145,6701
41128,4,16,115,5671
41129,4,15,109,4595
41131,3,14,106,3551
41132,4,16,115,5652
41134,2,8,48,526
41135,5,21,163,426
41136,5,21,163,7963
41139,5,21,163,8289
41142,3,14,106,3551
41144,5,21,163,8090
41151,3,14,101,3013
41155,4,15,109,3973
41157,5,17,135,6244
41159,3,14,101,3260
41165,3,14,101,3098
41166,4,15,109,1434
41170,2,8,48,554
41171,3,14,103,3354
41172,5,21,163,8238
41176,5,21,163,8132
41177,4,15,109,4622
41178,3,14,101,3013
41180,5,21,163,8048
41183,4,15,109,4269
41190,2,8,51,1687
41197,2,8,51,1133
41198,5,21,163,7978
41200,4,15,109,4547
41203,5,21,163,1396
41212,3,14,105,3491
41213,4,15,109,1434
41215,3,14,103,238
41218,4,15,109,535
41220,2,8,51,1133
41221,3,14,106,3551
41222,4,15,109,4940
41223,5,21,162,7671
41224,5,21,162,7703
41225,4,15,109,3687
41226,5,21,158,7210
41230,5,17,125,5840
41236,3,14,103,3381
41239,4,15,109,1434
41242,2,8,51,1786
41244,3,12,80,2534
41245,3,12,86,2564
41246,5,21,163,781
41247,4,15,109,4616
41251,1,4,22,136
41252,4,15,109,3712
41253,4,15,109,535
41254,2,8,48,571
41255,5,21,163,8661
41256,2,8,50,615
41257,5,21,163,8945
41258,1,4,22,106
41260,2,8,51,1157
41262,5,21,162,7833
41264,2,8,51,1133
41268,2,8,48,554
41269,5,21,158,721
41273,5,21,163,9009
41274,4,16,115,5488
41277,2,8,51,1199
41279,4,15,109,4328
41287,2,8,51,2048
41291,4,15,109,3687
41292,5,18,140,6406
41293,4,15,109,5011
41297,3,14,106,3551
41298,2,8,51,1195
41306,4,16,115,5566
41309,4,15,109,3973
41310,2,8,51,1133
41311,4,15,109,4954
41316,5,21,163,765
41318,4,15,109,4413
41319,1,4,22,106
41320,3,14,106,3551
41323,4,15,109,3915
41326,4,15,109,4708
41328,4,15,109,4551
41332,3,11,69,2282
41333,5,21,163,1396
41335,2,8,51,1133
41336,2,8,51,1133
41343,4,15,109,1434
41345,5,21,163,8162
41350,5,19,145,6701
41352,4,16,115,5536
41356,4,15,109,3687
41358,2,8,51,2012
41359,5,21,163,743
41360,4,15,109,4940
41362,3,11,69,2282
41363,4,15,109,1434
41367,4,16,115,5488
41369,4,15,109,3687
41370,5,21,163,1699
41374,2,8,51,1133
41376,5,21,163,8513
41378,5,21,163,8258
41379,2,8,51,949
41380,3,14,103,3385
41382,4,15,109,4046
41385,4,15,109,1434
41389,5,21,163,8835
41390,4,15,109,4940
41392,1,2,5,11
41394,2,8,51,1133
41396,4,15,109,5402
41398,4,15,109,1434
41400,4,15,109,1434
41401,5,21,160,7614
41403,5,21,163,9009
41406,4,15,109,5209
41409,1,4,22,114
41410,2,8,51,1133
41413,2,8,51,1637
41414,1,4,22,101
41422,2,8,48,487
41427,4,15,109,1434
41432,5,21,163,426
41442,4,15,109,4272
41443,4,15,109,1434
41445,1,4,22,136
41446,4,15,109,1434
41448,2,8,48,545
41450,4,15,109,3772
41456,4,15,109,3687
41457,4,16,115,5673
41458,4,15,109,1434
41464,3,13,97,2966
41465,5,17,123,5769
41466,2,8,51,1133
41467,5,17,134,6190
41470,2,8,48,545
41473,5,17,130,6117
41474,3,13,93,2819
41475,4,15,109,1434
41476,3,14,106,3551
41479,5,21,163,8497
41480,2,8,51,1806
41487,2,8,48,335
41494,5,17,125,5838
41497,4,15,109,1434
41498,4,15,109,4940
41502,4,16,115,5506
41508,5,17,130,6107
41509,4,15,109,535
41510,4,15,109,4861
41511,5,17,125,5928
41516,3,14,101,3098
41518,2,8,48,554
41524,5,21,163,8441
41525,4,15,109,532
41528,3,14,101,3098
41529,2,8,51,1552
41530,3,14,98,2981
41531,2,8,51,2045
41532,2,8,51,1327
41537,3,14,101,3225
41539,5,21,163,5070
41543,2,8,51,1327
41549,4,16,115,5648
41551,5,21,163,426
41554,5,19,142,6509
41557,5,19,142,6521
41558,4,16,115,5487
41559,5,17,122,5731
41562,4,15,109,4807
41564,2,8,51,1133
41565,5,17,130,6117
41569,4,15,109,3687
41570,3,14,101,3269
41571,4,15,109,5051
41572,4,15,109,3915
41573,1,2,5,11
41574,4,15,109,1434
41575,4,15,109,535
41576,1,4,22,106
41579,3,14,107,3567
41580,3,11,69,2282
41587,3,14,105,3507
41588,5,21,159,7370
41589,4,15,109,4488
41590,4,15,109,4303
41592,4,15,109,5399
41593,4,15,109,4244
41594,4,15,109,1434
41598,2,8,51,1133
41599,4,16,115,1546
41600,4,15,109,3811
41602,2,8,51,1133
41603,4,15,109,3772
41605,4,15,109,4940
41607,4,16,115,5487
41612,2,8,51,1133
41614,3,14,106,3551
41617,3,13,93,2819
41620,4,15,109,3687
41624,2,8,51,1474
41625,3,14,106,3551
41627,5,19,145,6716
41629,2,8,48,554
41631,4,15,109,4836
41637,2,8,51,1133
41638,4,15,109,935
41640,3,14,101,3156
41641,3,14,106,3551
41643,3,12,86,2564
41644,4,15,109,3981
41645,3,14,106,3551
41646,3,11,69,2282
41650,4,15,109,1434
41652,2,8,51,698
41653,4,15,109,3945
41654,4,15,109,3789
41657,2,8,51,1453
41659,4,15,109,3915
41661,4,15,109,3981
41663,2,8,48,411
41665,5,21,160,968
41667,5,21,163,8281
41670,5,21,163,780
41671,4,15,109,3687
41675,2,8,51,1133
41678,5,21,163,426
41679,3,13,93,2903
41682,3,12,87,2570
41684,2,8,51,1133
41686,3,14,101,3013
41687,2,8,51,1552
41693,4,15,109,4547
41695,3,11,69,2266
41697,3,14,107,3564
41700,4,15,109,4325
41701,5,21,158,7292
41703,3,14,107,3567
41707,5,21,162,7865
41711,3,14,103,3354
41712,4,16,115,5572
41714,5,19,142,6512
41717,3,14,106,3551
41719,2,8,51,1472
41720,2,8,51,1847
41723,3,11,69,2282
41725,3,13,93,2819
41727,3,13,93,2830
41729,3,13,93,2738
41734,3,14,101,3156
41736,2,8,51,1133
41737,2,8,51,1133
41738,2,8,51,1133
41739,3,14,101,3026
41742,5,19,141,948
41743,3,14,101,3048
41749,3,14,101,3225
41754,3,14,101,3098
41757,2,8,51,1133
41758,5,20,157,7112
41759,5,20,157,7119
41763,2,8,51,1737
41775,4,16,115,5506
41776,2,8,51,859
41777,2,8,48,554
41783,3,14,106,3551
41785,2,8,51,1133
41789,2,8,51,1644
41791,3,14,106,3551
41794,4,15,109,319
41796,2,8,51,1133
41797,3,13,93,2690
41798,3,13,93,2856
41803,5,21,162,667
41804,4,15,109,4328
41807,2,8,51,1133
41808,2,8,51,1327
41810,2,8,51,1643
41813,5,21,163,8968
41816,5,21,163,1890
41818,3,11,74,2468
41819,5,21,163,426
41820,4,15,109,3915
41832,4,15,109,1434
41834,3,14,101,3146
41837,5,20,157,7072
41838,4,15,109,4303
41839,4,15,109,1434
41842,4,15,109,4940
41844,2,8,51,981
41846,3,12,89,2625
41847,3,13,93,2783
41848,4,15,109,5148
41853,4,15,109,535
41856,2,8,51,1133
41857,2,8,51,1133
41862,4,15,109,5261
41869,4,15,109,1434
41873,5,21,163,1840
41880,5,21,163,7994
41882,2,8,51,1806
41884,4,15,109,3687
41886,4,15,109,935
41888,3,14,101,3071
41890,2,8,48,326
41895,3,14,103,3354
41896,4,15,109,535
41902,2,8,48,441
41905,2,8,51,1133
41907,3,14,106,3551
41908,2,8,48,493
41909,4,15,109,3687
41912,3,14,101,3013
41915,5,21,163,426
41919,5,21,163,426
41920,3,14,107,3567
41922,2,8,51,1376
41923,5,20,157,7052
41924,5,21,163,8258
41926,4,15,109,535
41927,5,21,163,8317
41929,4,15,109,3915
41932,4,15,109,4303
41933,4,15,109,4940
41939,5,21,163,8317
41940,4,15,109,1434
41943,5,21,163,426
41946,5,21,163,426
41948,4,15,109,4630
41949,3,14,101,3013
41953,4,15,109,1434
41958,3,11,74,2468
41964,1,4,22,107
41966,2,8,51,1133
41969,4,15,109,1434
41972,4,15,109,535
41973,2,8,51,755
41978,4,16,115,5487
41979,4,15,109,5365
41980,2,8,48,335
41983,2,8,51,279
41984,2,8,51,1735
41990,5,21,163,9067
41994,5,21,163,8674
41997,3,14,103,3363
41998,2,8,51,1783
42006,3,14,106,3551
42011,2,8,51,1451
42016,4,15,109,4616
42019,5,21,163,8746
42026,2,8,51,1133
42027,4,15,109,3915
42032,2,8,51,1133
42037,4,15,109,4874
42038,4,15,109,4447
42040,5,20,157,7052
42043,2,8,51,682
42044,3,14,101,3098
42047,5,21,163,8137
42048,5,20,157,7116
42050,4,15,109,4912
42052,5,21,163,8735
42054,4,15,109,3915
42057,3,14,101,3098
42059,4,15,109,5399
42060,3,14,101,3013
42063,3,14,103,3354
42064,3,12,86,2564
42065,2,8,51,1133
42066,2,8,51,1133
42068,4,15,109,3915
42072,5,19,141,6424
42074,2,8,51,950
42076,4,15,109,1434
42078,1,4,22,147
42079,4,15,109,3915
42080,4,15,109,4940
42083,3,13,93,2867
42087,5,21,163,426
42089,3,14,101,3013
42092,4,15,109,4940
42094,4,15,109,535
42106,4,15,109,1434
42109,5,21,163,8367
42111,5,21,158,7195
42112,5,21,159,7364
42113,5,21,159,7549
42115,3,11,71,2376
42116,3,11,69,2266
42122,4,15,109,4940
42124,3,12,89,2623
42126,5,20,152,6952
42128,3,14,103,3381
42130,4,15,109,4940
42131,2,8,51,1133
42134,4,15,109,4228
42139,1,4,22,136
42140,4,16,115,969
42141,5,21,160,7611
42144,3,14,101,3098
42146,5,21,160,7612
42147,3,14,103,3354
42152,3,14,106,3551
42153,3,14,101,3296
42154,4,15,109,3915
42156,5,17,125,5871
42159,1,4,22,99
42161,5,21,163,337
42167,4,15,109,1434
42169,2,8,51,1804
42173,4,15,109,3945
42176,5,17,123,5789
42177,2,8,48,441
42178,3,13,93,2745
42181,2,8,51,279
42184,3,12,82,1336
42189,4,15,109,3687
42191,4,15,109,3915
42192,3,14,105,3432
42197,3,14,101,3296
42200,3,14,101,3071
42201,2,8,51,1133
42205,2,8,51,1552
42206,3,14,106,3551
42210,3,14,106,3551
42214,3,14,107,3567
42217,3,14,106,3551
42218,3,14,103,3381
42221,4,15,109,4328
42222,2,8,51,1133
42223,3,14,103,3354
42226,4,15,109,535
42227,3,14,106,3551
42228,2,8,48,572
42232,3,11,69,2298
42234,4,15,109,4940
42236,5,21,162,7799
42237,3,11,71,2398
42238,3,14,106,3551
42244,3,14,101,3164
42246,3,11,73,2445
42247,3,11,74,2468
42248,2,8,51,1301
42249,5,21,163,7994
42251,2,8,51,1931
42254,4,15,109,5368
42255,5,21,162,667
42256,5,21,163,579
42259,4,15,109,4847
42262,4,15,109,1434
42265,3,14,101,3164
42266,2,8,51,1133
42271,4,15,109,5180
42272,5,21,159,7418
42273,5,21,163,8678
42275,5,21,159,7377
42276,3,13,93,2690
42277,4,15,109,4940
42278,4,15,109,4490
42279,4,15,109,3687
42281,4,15,109,4940
42282,3,14,101,3013
42283,3,14,101,3267
42284,5,19,141,6424
42285,5,17,126,6039
42290,2,8,51,1133
42293,4,15,109,3687
42297,5,20,155,7009
42301,2,8,51,1376
42305,4,15,109,161
42307,5,21,162,7772
42309,5,17,130,6117
42310,2,6,34,234
42311,3,12,89,2623
42313,5,21,159,7401
42315,5,21,163,426
42317,4,15,109,4700
42318,4,15,109,3687
42319,4,15,109,4162
42320,3,14,105,3469
42328,4,16,115,5487
42329,2,8,51,1806
42331,4,15,109,535
42333,2,8,51,2064
42334,4,15,109,948
42336,2,8,51,1133
42339,2,8,51,1804
42342,3,12,89,2623
42343,4,15,109,532
42344,4,15,109,3810
42347,4,15,109,5267
42348,2,8,48,554
42349,2,8,51,1415
42350,2,8,51,645
42351,2,8,51,1133
42355,5,21,163,8862
42356,4,15,109,535
42363,4,15,109,4565
42367,2,8,51,1133
42369,5,17,123,5792
42377,4,15,109,3965
42378,2,8,51,1806
42379,2,8,48,545
42383,4,15,109,3687
42385,3,14,103,3354
42386,5,21,163,549
42387,4,15,109,535
42388,4,15,109,3750
42390,2,8,48,408
42399,4,15,109,5368
42401,5,19,145,6701
42403,3,12,86,2564
42405,4,15,109,4940
42409,4,15,109,3915
42411,5,21,163,9009
42414,5,17,135,1967
42416,4,15,109,4940
42417,4,15,109,4382
42419,2,8,48,371
42424,4,15,109,4940
42427,4,15,109,1434
42428,5,19,142,6512
42430,4,15,109,4345
42433,2,8,51,1133
42436,2,8,51,1168
42442,4,15,109,1434
42443,3,14,99,2996
42445,5,21,163,521
42449,4,15,109,3687
42451,4,15,109,1434
42458,4,15,109,4940
42462,4,15,109,5206
42464,5,17,135,583
42465,2,8,51,1133
42466,4,15,109,4183
42467,4,15,109,4613
42473,2,8,51,1008
42476,3,14,103,3354
42477,4,15,109,4551
42478,2,8,51,1087
42479,1,4,22,106
42481,5,21,163,4821
42486,5,19,142,6512
42487,4,15,109,5281
42492,4,15,109,1434
42493,4,15,109,1434
42494,5,17,125,5917
42498,4,15,109,3763
42500,4,15,109,4414
42502,5,21,163,9009
42505,2,8,51,1133
42509,4,15,109,935
42510,4,15,109,3867
42512,5,21,163,7990
42514,5,21,163,426
42518,4,15,109,4719
42520,5,21,163,743
42521,4,15,109,5010
42522,4,15,109,3687
42526,3,11,74,2468
42528,4,15,109,1434
42529,4,15,109,4940
42531,2,8,51,1133
42533,2,8,48,545
42535,4,15,109,4551
42537,5,19,144,6609
42538,2,8,51,1133
42540,3,14,103,3381
42541,4,15,109,4024
42542,4,15,109,4303
42544,4,15,109,532
42546,4,15,109,4940
42548,3,11,71,2337
42550,4,15,109,4940
42552,4,15,109,5399
42554,3,14,103,3336
42557,4,15,109,4940
42558,3,14,106,3545
42559,4,15,109,2061
42560,4,15,109,5368
42563,5,21,163,426
42564,3,11,70,2282
42567,3,14,107,3586
42572,3,14,101,3285
42573,2,8,51,645
42576,2,8,51,1133
42577,3,12,88,2604
42578,3,14,106,3551
42584,3,14,103,3361
42585,5,19,141,6416
42586,5,17,125,5986
42588,5,21,162,7703
42590,4,15,109,1434
42591,2,8,48,371
42598,4,15,109,4147
42600,2,8,51,1133
42604,3,14,106,3551
42610,3,13,93,2819
42612,4,15,109,4303
42615,1,4,22,136
42618,3,14,106,3551
42619,3,14,103,3350
42626,2,8,51,668
42628,4,15,109,161
42629,1,4,22,112
42631,4,16,115,5671
42633,3,14,106,3551
42635,2,8,51,1133
42636,4,16,115,5575
42637,4,15,109,1434
42641,4,15,109,1434
42643,2,8,48,453
42646,2,8,51,1327
42648,3,14,105,3531
42651,5,21,162,7748
42654,5,21,162,7747
42656,3,14,101,3098
42662,4,15,109,1434
42663,3,14,101,3013
42664,5,17,129,6079
42667,5,17,135,6244
42669,3,11,69,863
42672,2,8,51,1552
42673,3,14,101,3013
42676,3,14,101,3013
42680,4,16,115,5642
42682,2,8,51,1200
42692,2,8,51,1552
42697,5,21,163,1396
42698,4,15,109,4747
42699,3,14,105,3503
42704,5,21,162,667
42705,5,19,145,6713
42707,2,8,51,859
42709,2,8,51,280
42711,2,8,51,2041
42712,4,15,109,535
42713,4,15,109,535
42714,4,15,109,3689
42717,4,15,109,4496
42723,5,21,163,1870
42733,4,15,109,5126
42735,4,16,115,5506
42736,4,15,109,4940
42740,3,14,105,3504
42746,4,16,115,5488
42747,4,15,109,3915
42752,4,15,109,5399
42755,5,21,163,8513
42756,2,8,48,580
42757,5,21,163,4575
42761,2,9,54,2209
42765,4,15,109,3915
42767,2,8,51,1552
42768,2,9,54,2209
42772,4,15,109,3920
42773,4,15,109,4940
42774,2,8,51,1376
42776,4,15,109,1434
42777,4,15,109,4940
42778,4,15,109,4940
42788,4,15,109,4940
42790,5,21,163,1396
42793,5,21,163,4161
42795,3,14,101,3098
42799,3,14,101,3285
42801,2,8,48,503
42802,2,8,51,1376
42803,2,8,51,1310
42806,3,14,106,3551
42808,4,15,109,535
42810,3,14,107,3577
42812,4,15,109,535
42813,5,21,163,8626
42815,3,14,106,3551
42817,4,15,109,4342
42825,5,21,163,426
42828,4,15,109,1434
42830,4,15,109,3750
42831,3,14,101,3184
42832,4,15,109,726
42833,5,21,163,8513
42834,4,15,109,3915
42836,4,15,109,4579
42838,3,11,73,2433
42839,4,16,111,5470
42842,4,15,109,4303
42846,2,8,51,1133
42847,2,8,51,1431
42850,2,8,48,545
42852,2,8,51,1146
42854,4,15,109,3772
42858,5,21,163,7971
42860,3,14,106,3551
42862,4,15,109,5110
42864,2,8,51,859
42865,3,14,103,3354
42866,2,8,51,842
42868,4,15,109,4750
42874,3,14,106,3551
42877,4,16,115,5671
42880,4,16,115,178
42882,4,15,109,4940
42883,2,8,51,1804
42890,5,21,163,818
42891,4,15,109,1434
42892,4,15,109,3915
42895,4,15,109,4940
42897,4,15,109,1434
42907,4,15,109,535
42908,4,15,109,3915
42909,3,14,107,3567
42913,2,8,51,1828
42914,5,19,141,6424
42917,4,15,109,1434
42918,4,15,109,1434
42921,2,8,51,1804
42929,2,8,51,1133
42934,4,16,115,5488
42941,5,21,163,743
42942,3,14,101,3071
42944,5,21,163,426
42945,5,21,163,8328
42947,5,21,163,8402
42950,2,8,51,1133
42952,4,16,115,5506
42955,5,21,163,8626
42956,5,19,145,6647
42958,4,16,115,969
42961,1,2,5,11
42965,5,21,158,7214
42968,3,13,93,2856
42970,5,21,163,1699
42974,2,8,48,554
42977,2,8,51,1366
42979,2,8,51,1133
42985,3,14,101,3219
42986,5,21,163,426
42992,5,21,163,8928
42994,3,13,93,2690
42996,3,14,101,3297
43004,2,8,51,1133
43005,4,15,109,4940
43007,3,14,105,3456
43010,4,15,109,1434
43011,2,8,51,2064
43013,3,12,89,2617
43016,3,14,101,3098
43024,3,14,101,3013
43028,4,15,109,4940
43032,5,21,163,8068
43033,5,21,163,4575
43039,2,8,51,1133
43044,3,14,106,3551
43050,3,14,106,3551
43051,3,14,105,3507
43055,3,14,106,3547
43057,3,14,105,3503
43058,5,21,163,8042
43061,5,21,163,426
43062,3,13,93,2819
43063,3,14,101,3013
43065,3,14,103,3354
43067,3,14,101,3013
43070,2,8,51,1133
43072,2,8,51,1041
43076,4,15,109,161
43079,5,21,160,968
43082,4,15,109,4303
43084,4,15,109,5291
43085,2,8,51,1526
43089,4,15,109,1434
43090,4,15,109,5180
43093,4,15,109,3687
43094,2,8,51,725
43095,4,15,109,4940
43100,4,15,109,5417
43103,2,8,51,1525
43104,4,15,109,4325
43107,5,21,163,8224
43109,4,15,109,535
43111,5,21,163,9062
43121,5,21,163,8576
43123,5,21,163,8365
43127,4,15,109,4981
43130,2,8,51,1720
43131,2,8,50,611
43132,2,8,51,1676
43133,5,21,163,8465
43136,2,8,51,2064
43138,2,8,51,1806
43139,5,21,160,968
43140,2,8,51,1376
43142,3,14,104,3428
43145,4,15,109,1434
43147,2,8,51,686
43152,3,14,106,3551
43153,2,8,51,1133
43155,3,14,103,3408
43156,3,11,69,2282
43161,5,21,163,8258
43164,4,15,109,4115
43167,2,8,51,1133
43168,4,15,109,4940
43171,5,21,162,7752
43172,2,8,51,1628
43173,3,12,89,2617
43176,2,8,51,1133
43177,5,21,163,1931
43179,4,15,109,4631
43180,4,15,109,5399
43182,3,14,101,3017
43183,4,15,109,3915
43187,3,13,93,2665
43195,2,8,51,1133
43197,3,13,93,2745
43199,4,16,115,5487
43200,2,8,51,1133
43203,2,8,51,1133
43206,3,11,69,2313
43209,2,8,51,1674
43210,3,11,69,2282
43212,2,8,51,1133
43213,2,8,51,1376
43214,3,11,73,2445
43220,3,14,108,3677
43223,3,14,107,3567
43224,3,14,106,3551
43225,5,20,157,7148
43228,2,8,51,1564
43230,5,21,163,8652
43231,5,21,163,521
43233,5,17,123,5773
43237,3,14,101,3155
43242,3,13,93,2829
43244,3,13,93,2850
43245,5,21,163,8163
43247,5,21,162,7720
43249,3,14,106,3551
43251,2,8,51,1133
43253,3,14,103,3354
43254,3,14,101,3285
43256,2,8,51,1376
43262,5,21,163,1743
43264,2,8,51,1339
43269,4,15,109,3687
43270,4,15,109,3937
43273,4,15,109,1434
43274,2,8,51,939
43277,2,8,51,1164
43278,2,8,48,545
43280,3,14,103,3363
43282,3,12,75,2478
43286,3,11,69,2298
43288,2,8,51,1133
43290,5,21,163,426
43295,3,11,73,2445
43297,4,15,109,4262
43298,3,13,93,2819
43300,3,12,86,2564
43303,4,15,109,3687
43304,4,16,115,5579
43305,2,8,51,1794
43306,5,21,163,9077
43307,2,8,51,1133
43308,4,15,109,5399
43309,5,19,142,6543
43311,2,8,51,929
43320,2,8,51,698
43321,5,21,163,1011
43323,4,16,115,5590
43328,4,15,109,3761
43331,2,8,48,545
43333,2,8,48,428
43334,4,15,109,3750
43335,3,11,69,2282
43336,4,16,115,5533
43337,5,19,141,6457
43338,3,14,106,3551
43341,2,8,51,395
43342,2,8,51,1133
43343,4,15,109,3915
43345,3,14,105,3437
43346,3,0,62,2253
43347,2,8,51,765
43349,3,11,71,2392
43350,3,13,93,2819
43351,2,8,51,1806
43352,5,21,163,8258
43355,4,15,109,4945
43356,3,14,103,3385
43358,2,8,48,352
43360,3,14,106,3551
43362,4,15,109,4110
43363,3,14,101,3156
43364,4,15,109,4277
43368,5,21,163,8881
43370,4,15,109,4956
43377,5,21,163,426
43378,4,15,109,3703
43379,4,15,109,4183
43382,4,15,109,4384
43383,4,15,109,4940
43386,5,19,144,6624
43390,2,8,48,327
43391,5,21,163,8579
43395,3,14,101,3098
43397,3,14,106,3551
43399,2,8,51,1552
43403,5,21,162,667
43407,3,13,93,2787
43409,2,8,51,859
43410,3,12,89,2617
43412,4,15,109,1401
43414,2,8,51,1826
43416,5,21,163,9068
43418,4,15,109,4940
43424,5,21,163,8921
43425,5,17,131,6129
43428,2,8,51,2064
43430,5,21,163,316
43431,4,15,109,3915
43433,3,14,105,3503
43434,4,15,109,3687
43435,4,15,109,935
43439,3,14,101,3269
43441,2,8,51,2018
43442,4,15,109,4536
43444,3,12,86,2564
43447,4,15,109,3931
43448,2,8,48,574
43452,2,8,51,1832
43453,4,15,109,4940
43454,4,15,109,3915
43456,5,21,163,8619
43458,2,8,51,704
43461,3,13,93,2835
43465,5,21,163,7979
43467,4,15,109,5011
43469,2,8,51,869
43470,2,8,51,737
43471,2,8,51,1806
43478,2,8,51,1133
43487,5,21,163,8137
43488,4,15,109,5343
43490,4,15,109,535
43494,4,15,109,3981
43495,4,15,109,5368
43499,3,14,106,3551
43501,5,19,141,6473
43504,2,8,51,1071
43505,5,21,163,8042
43509,2,8,51,1806
43510,3,14,103,3337
43513,5,20,148,6742
43515,3,14,106,3551
43516,5,20,155,7009
43518,4,15,109,1434
43529,4,15,109,3687
43536,5,21,163,8942
43539,2,8,51,1552
43540,4,15,109,4940
43543,5,17,130,6117
43544,5,17,131,6129
43545,3,14,101,3236
43549,3,11,69,2298
43554,4,15,109,3761
43559,1,4,22,174
43563,4,15,109,532
43564,3,11,73,2446
43569,4,15,109,535
43571,5,21,163,1017
43572,5,21,163,426
43580,2,8,50,622
43582,3,14,98,2983
43585,4,15,109,535
43586,5,21,163,426
43590,5,20,155,7009
43592,2,8,50,604
43593,5,20,155,6990
43594,5,20,155,7031
43596,5,20,155,7009
43599,5,20,157,7052
43601,1,4,22,114
43602,4,15,109,1328
43603,4,15,109,4264
43608,4,15,109,4413
43611,5,21,163,1396
43618,4,15,109,3965
43619,5,21,163,8156
43623,5,17,135,6244
43624,4,15,109,1434
43625,3,14,106,3551
43629,3,14,103,3385
43630,4,15,109,3981
43632,3,14,106,3551
43636,4,16,115,5639
43641,3,14,101,3200
43642,5,21,163,8096
43643,4,15,109,3915
43652,5,21,163,8258
43653,4,15,109,1434
43654,5,21,163,1743
43655,2,8,51,1133
43658,4,15,109,3915
43660,4,16,115,390
43662,4,15,109,5059
43663,4,15,109,1434
43665,4,16,115,5566
43667,4,15,109,1434
43668,4,15,109,2116
43670,5,21,163,242
43672,4,15,109,1434
43673,3,14,108,3667
43674,2,8,51,1133
43675,4,15,109,535
43676,4,15,109,1434
43677,4,15,109,4141
43680,4,15,109,4833
43682,5,21,163,8224
43683,4,15,109,4907
43684,4,15,109,4649
43686,4,15,109,4616
43688,5,21,163,8534
43690,4,15,109,1434
43694,4,15,109,3915
43695,3,14,101,3174
43698,4,15,109,4303
43699,4,15,109,3828
43700,4,15,109,161
43701,2,8,48,392
43706,4,15,109,1434
43707,4,15,109,4983
43709,4,15,109,4303
43713,4,15,109,4183
43714,2,8,51,1242
43715,4,16,115,969
43716,4,15,109,5240
43717,4,15,109,3915
43720,1,4,22,175
43722,5,21,163,5097
43724,3,12,89,2617
43730,4,15,109,3687
43731,3,14,107,3567
43732,3,14,101,3285
43733,3,14,103,3354
43734,2,8,51,1133
43742,3,14,101,3071
43744,4,16,115,5488
43746,3,14,101,3098
43748,3,14,106,3551
43749,2,8,51,933
43750,3,12,89,2623
43752,2,8,51,1724
43753,4,15,109,4940
43755,5,21,163,426
43758,2,8,51,1133
43763,3,13,93,2819
43765,4,15,109,3708
43769,2,8,51,1133
43770,5,19,142,6512
43771,4,15,109,4940
43773,3,14,106,3551
43774,2,8,51,1133
43776,4,15,109,5077
43778,2,8,51,1133
43782,4,15,109,4331
43783,2,8,51,1552
43785,5,21,163,781
43787,5,21,159,7494
43789,4,16,115,5487
43791,3,14,101,3260
43794,3,14,103,3388
43808,5,21,162,667
43809,2,8,51,1133
43812,5,21,163,9037
43814,4,16,115,390
43817,3,14,105,3484
43818,5,21,163,426
43819,4,15,109,3915
43821,4,16,115,5487
